"id","country","postcode","street","number","unit","postal_city","recorded_at","unit_count","geometry_wkt"
"56d6fa16-e4ac-4561-bedd-a55767c19ad9","US","10013","DUANE ST","170","","","2024-04-22T18:06:54Z","0","POINT (-74.0095493 40.7170162)"
"56f1e33d-7a72-45a8-8c53-c7a50d19d5f6","US","10038","ANN ST","39","","","2024-05-03T01:19:11Z","0","POINT (-74.0070961 40.7105103)"
"5721ab5c-32df-4403-a642-069e143ba211","US","10014","DOWNING ST","68","","","2024-05-14T08:32:28Z","8","POINT (-74.0050602 40.7288391)"
"57379a33-095e-4ef1-add4-a19d1ae9d745","US","10013","HESTER ST","200","","","2024-05-25T15:45:45Z","0","POINT (-73.9989232 40.7184205)"
"5749271c-9686-4415-8191-36861b9f3fe4","US","10007","GREENWICH ST","150","","","2024-06-05T22:58:02Z","0","POINT (-74.0123815 40.7104748)"
"5772d64f-f6f3-4863-9581-d43e755482fe","US","10002","CANAL ST","33","","","2024-06-16T05:11:19Z","0","POINT (-73.9908166 40.7147011)"
"579f1133-f4f9-48be-96ef-493925e78f9d","US","10006","GREENWICH ST","104","","","2024-06-27T12:24:36Z","9","POINT (-74.0135295 40.7084471)"
"57cdc724-8797-41fe-b2a4-3093da07474d","US","10004","GREENWICH ST","21","","","2024-07-08T19:37:53Z","0","POINT (-74.0144463 40.7056539)"
"57f782a4-516e-4bab-a3af-385e6d523f55","US","10038","FRONT ST","191","","","2024-07-19T02:50:10Z","0","POINT (-74.0040414 40.7066673)"
"58231077-cd2a-4c62-a5f0-f252365fd5ed","US","10013","HARRISON ST","28","","","2024-07-30T09:03:27Z","0","POINT (-74.010123 40.7188759)"
"58563b22-34a4-469a-b69d-c4a8aac2002b","US","10012","LAFAYETTE ST","225","","","2024-08-10T16:16:44Z","10","POINT (-73.9970515 40.7220693)"
"587feba4-5fef-46a9-95ee-f19d365b4a73","US","10002","DIVISION ST","115","","","2024-08-21T23:29:01Z","0","POINT (-73.9920966 40.7143453)"
"5899c192-67cd-4b38-8fe2-1f8c6cc2c257","US","10013","MULBERRY ST","140","","","2024-09-01T06:42:18Z","0","POINT (-73.9974838 40.718727)"
"58b8cc1b-df0b-4048-8dca-3b42dcb032b9","US","11201","FRONT ST","47","","","2024-09-12T13:55:35Z","0","POINT (-73.991599 40.702869)"
"591cf003-8a7c-47f9-92f9-ac1baaa2815c","US","10012","THOMPSON ST","124","","","2024-09-23T20:08:52Z","11","POINT (-74.0014339 40.726167)"
"59570734-a2ff-422a-a6c4-9b49c28517a3","US","10006","WASHINGTON ST","91","","","2024-10-04T03:21:09Z","0","POINT (-74.0143585 40.7080034)"
"59b9d64e-d7c6-4b7c-b912-b73fae453de2","US","10013","BROOME ST","345","","","2024-10-15T10:34:26Z","0","POINT (-73.9949438 40.7196257)"
"5a11067a-9199-4d95-8814-86940718ff0d","US","10002","ELDRIDGE ST","106","","","2024-10-26T17:47:43Z","0","POINT (-73.9919543 40.7179842)"
"5a8108d6-4070-4867-b06f-54c072c8dd5f","US","10013","GRAND ST","78","","","2024-11-06T00:00:00Z","12","POINT (-74.0025767 40.7219002)"
"5ac16cba-7a47-4fcf-9f39-07e7527532a0","US","10013","MOTT ST","111","","","2024-11-17T07:13:17Z","0","POINT (-73.9974171 40.7175715)"
"5af51d9f-23df-4986-b905-aa0355b694b8","US","10012","BOWERY","312","","","2024-11-28T14:26:34Z","0","POINT (-73.9925267 40.7250584)"
"5b1c8c1f-7f3e-4d0a-b4bc-14b05ab740a3","US","10013","VARICK ST","163","","","2024-12-09T21:39:51Z","0","POINT (-74.0057938 40.726854)"
"5b4ef29d-22a9-4923-bbcb-dbba4bbfc575","US","10013","MERCER ST","54","","","2024-12-20T04:52:08Z","0","POINT (-74.0008242 40.721858)"
"5b7cf5c4-58e2-4783-a6be-c860c6acc999","US","10013","CANAL ST","296","","","2024-01-01T11:05:25Z","0","POINT (-74.0022744 40.7194754)"
"5bc2fcde-d3aa-4851-9396-51259e30843d","US","10005","PINE ST","82","","","2024-01-12T18:18:42Z","0","POINT (-74.007075 40.7059084)"
"5beda893-0ec2-4c90-a749-9d0ca89afc13","US","10012","ELIZABETH ST","303","","","2024-01-23T01:31:59Z","0","POINT (-73.9932859 40.7251502)"
"5c3f853f-6388-4498-812f-fe77184d4d1f","US","10002","FORSYTH ST","29","","","2024-02-03T08:44:16Z","1","POINT (-73.9942754 40.7153351)"
"5c71b855-70ac-44e1-a4e6-44ec896ac174","US","10002","GRAND ST","285","","","2024-02-14T15:57:33Z","0","POINT (-73.9924885 40.7176255)"
"5caa3eea-cfb0-4f1c-9088-b058e1462198","US","10038","WATER ST","227","","","2024-02-25T22:10:50Z","0","POINT (-74.0027915 40.7077401)"
"5d0db4e5-15cb-4eb1-b07e-d869241c54ff","US","10013","VANDAM ST","99","","","2024-03-07T05:23:07Z","0","POINT (-74.008654 40.7268308)"
"5d7b08be-09b4-4f7f-b1f4-318fde5e71af","US","10002","DIVISION ST","27","","","2024-03-18T12:36:24Z","2","POINT (-73.9961377 40.7140506)"
"5db0da73-2e78-42c0-85e8-1c9eb916a650","US","11201","MAIN ST","40","","","2024-03-29T19:49:41Z","0","POINT (-73.9907927 40.7028028)"
"5df1d38d-99a7-4c2b-b981-f8913335122b","US","10007","MURRAY ST","67","","","2024-04-09T02:02:58Z","0","POINT (-74.0103153 40.7145888)"
"5e2b5da5-a7dd-4739-9be4-fd70f7c7110c","US","10012","GREENE ST","68","","","2024-04-20T09:15:15Z","0","POINT (-74.0008039 40.7231484)"
"5e403572-2806-46c5-a6e0-42b8587d120f","US","10013","CANAL ST","336","B","","2024-05-01T16:28:32Z","3","POINT (-74.0033366 40.7202325)"
"5e80a6a9-657c-44af-8633-b956dabd7b84","US","10013","GREENE ST","43","","","2024-05-12T23:41:49Z","0","POINT (-74.0019847 40.7220506)"
"5ead9f95-1894-4852-a23a-526954411b30","US","10038","BEEKMAN ST","146","","","2024-05-23T06:54:06Z","0","POINT (-74.0024868 40.7070724)"
"5ef0ce19-0326-4880-878a-56778e8fcb4d","US","10013","BOWERY","84","","","2024-06-03T13:07:23Z","0","POINT (-73.995781 40.7170736)"
"5f282dbf-70e1-4dfc-b66f-54fd4d38b3e5","US","10004","BROAD ST","104","","","2024-06-14T20:20:40Z","4","POINT (-74.0117159 40.7032054)"
"5f663988-87d9-48bf-ad7c-6a6572b7abc7","US","10013","MOSCO ST","100","","","2024-06-25T03:33:57Z","0","POINT (-73.9994636 40.7145214)"
"5f9cb9f3-911c-49d8-b0f0-3bc942d48e5b","US","10038","CLIFF ST","46","","","2024-07-06T10:46:14Z","0","POINT (-74.004306 40.7085118)"
"5fdd5bb8-4785-4df0-b3ed-5d30ac81c639","US","10282","MURRAY ST","210","","","2024-07-17T17:59:31Z","0","POINT (-74.0146102 40.7152674)"
"600469e6-fdf7-470d-9f03-e45387b322b8","US","10013","MOTT ST","117","","","2024-07-28T00:12:48Z","5","POINT (-73.9973186 40.7177353)"
"603af2a0-208f-463d-bf22-9f3037cf9562","US","10012","SULLIVAN ST","20","","","2024-08-08T07:25:05Z","0","POINT (-74.0038832 40.7248012)"
"608f0292-1fa6-4d94-94dd-7491e3662908","US","10038","PEARL ST","320","","","2024-08-19T14:38:22Z","0","POINT (-74.0020988 40.7089601)"
"60b84719-e46c-434e-948d-2b932fbdc958","US","10013","HUBERT ST","19","","","2024-08-30T21:51:39Z","0","POINT (-74.0096923 40.7213639)"
"6102157b-c2ce-4364-b5c3-e843acd8951c","US","10004","BEAVER ST","16","","","2024-09-10T04:04:56Z","6","POINT (-74.01243 40.7049136)"
"611dacf8-e918-4104-9de3-3df12f0c581e","US","10012","BROADWAY","495","","","2024-09-21T11:17:13Z","0","POINT (-73.9997774 40.7221197)"
"6170f596-a4d9-4502-bfe0-e1ea117a14df","US","10006","BROADWAY","29","","","2024-10-02T18:30:30Z","0","POINT (-74.0132985 40.7060475)"
"619ad586-8f85-4ba5-b03a-64e876ea0fce","US","10002","PIKE ST","65","","","2024-10-13T01:43:47Z","0","POINT (-73.9918881 40.7114037)"
"6200068e-7c40-454c-ae80-7dca1929f4a7","US","10012","BOND ST","6","","","2024-10-24T08:56:04Z","7","POINT (-73.9944293 40.7269241)"
"625d2561-3c9e-4832-8122-ffbc29f3fb65","US","10003","E 1 ST","1","","","2024-11-04T15:09:21Z","0","POINT (-73.9921134 40.7247149)"
"629b8920-b0ee-4d60-8b83-f80ca6126b26","US","10012","W BROADWAY","420","","","2024-11-15T22:22:38Z","0","POINT (-74.0016869 40.7250657)"
"62b84380-74a8-4549-8286-9603e745ffdc","US","10004","NEW YORK PLAZA","4","","","2024-11-26T05:35:55Z","0","POINT (-74.011189 40.7026668)"
"62ecb9ab-73fc-4444-a2ac-216e25e024c4","US","11201","HICKS ST","45","A","","2024-12-07T12:48:12Z","8","POINT (-73.9933509 40.700289)"
"63272e38-e471-482a-95b4-f3562458b7bb","US","10013","CHURCH ST","241","","","2024-12-18T19:01:29Z","0","POINT (-74.0057868 40.7174091)"
"63455030-d8e8-4c31-8787-b9a9e460b78c","US","10004","BEAVER ST","15","","","2024-12-29T02:14:46Z","0","POINT (-74.0123003 40.7050933)"
"639833be-2713-4a81-a74a-4bfdde7e5c4c","US","10012","W 3 ST","1","","","2024-01-10T09:27:03Z","0","POINT (-73.9949766 40.7280058)"
"63fa6564-2104-4d02-b0ec-fb0c4c4fdee0","US","10280","BATTERY PL","36","","","2024-01-21T16:40:20Z","9","POINT (-74.0182824 40.7061268)"
"645781d9-476a-4a44-b849-e78390468e44","US","10013","CANAL ST","228","","","2024-02-01T23:53:37Z","0","POINT (-73.9996445 40.7175949)"
"64a5ebe4-50f9-424e-b725-516e33c3b4c5","US","10014","KING ST","26","","","2024-02-12T06:06:54Z","0","POINT (-74.0038225 40.7276366)"
"64fdfd1e-e029-4c3d-9730-7d0b28e1b8e2","US","10007","CHAMBERS ST","111","","","2024-02-23T13:19:11Z","0","POINT (-74.0082123 40.715171)"
"6567c204-6538-4a01-b575-3b18413346cb","US","10002","ALLEN ST","98","","","2024-03-05T20:32:28Z","10","POINT (-73.9903143 40.7186361)"
"658279c3-61a6-4dff-b73e-e97d657c3889","US","11201","DOCK ST","19","","","2024-03-16T03:45:45Z","0","POINT (-73.9924657 40.7030535)"
"65a80740-e84a-4b34-8d54-377478ca0ddf","US","10012","MOTT ST","185","","","2024-03-27T10:58:02Z","0","POINT (-73.9959011 40.7208011)"
"65db2efa-f48e-4ecb-86c2-a9b17dba8e40","US","11201","OLD FULTON ST","17","","","2024-04-07T17:11:19Z","0","POINT (-73.9935516 40.7027455)"
"65facc85-9481-4408-b090-a491622ed730","US","10013","CENTRE ST","220","B","","2024-04-18T00:24:36Z","11","POINT (-73.9986683 40.7194158)"
"662b49f5-69fd-47c0-9606-68e01a2dbe00","US","10002","MONROE ST","75","","","2024-04-29T07:37:53Z","0","POINT (-73.9926363 40.7118366)"
"665cb410-1e28-4a85-a039-23e955ca7c02","US","10014","DOWNING ST","55","","","2024-05-10T14:50:10Z","0","POINT (-74.0044048 40.7291863)"
"669cd3ba-d837-48cf-bc29-91c2bc2ca385","US","10013","WHITE ST","35","","","2024-05-21T21:03:27Z","0","POINT (-74.00465 40.7186863)"
"66d9c039-3dae-477a-b3cc-770de32939d9","US","10013","HUDSON ST","310","","","2024-06-01T04:16:44Z","12","POINT (-74.0072854 40.7261849)"
"67042329-2963-4033-b4fd-7af664c7d6fd","US","10003","E 4 ST","56","","","2024-06-12T11:29:01Z","0","POINT (-73.9908659 40.7266996)"
"6734a997-0566-4ba4-99c0-7d26b1d5bf6a","US","10003","E 2 ST","21","","","2024-06-23T18:42:18Z","0","POINT (-73.9910346 40.7251189)"
"678280fd-31db-4815-930f-16733003b9a2","US","10012","BOWERY","196","","","2024-07-04T01:55:35Z","0","POINT (-73.9938999 40.7212797)"
"67a6c63c-44ce-46dd-ae15-c725d063a91b","US","10006","CEDAR ST","109","","","2024-07-15T08:08:52Z","0","POINT (-74.0120445 40.7094276)"
"67e432ad-0c76-4ca6-927a-39b16da5a0e7","US","10014","CHARLTON ST","44","","","2024-07-26T15:21:09Z","0","POINT (-74.0052088 40.7270293)"
"68081f39-470a-45ba-a035-f533240390b8","US","10013","CANAL ST","511","","","2024-08-06T22:34:26Z","0","POINT (-74.0088826 40.7246069)"
"6834aac8-5a0d-4ae6-917a-b740ebe30fa7","US","10012","THOMPSON ST","203","","","2024-08-17T05:47:43Z","0","POINT (-73.9995659 40.7287185)"
"68569165-654f-4d48-b942-4cd0ee45ca4b","US","10006","GREENWICH ST","94","A","","2024-08-28T12:00:00Z","1","POINT (-74.0136615 40.7081432)"
"687deb27-58bb-4d01-9892-9f3492921707","US","10014","CARMINE ST","66","","","2024-09-08T19:13:17Z","0","POINT (-74.0042604 40.7296564)"
"68c03d4b-c736-4ff3-97d3-f82a4eed9d69","US","10002","HENRY ST","139","","","2024-09-19T02:26:34Z","0","POINT (-73.9907448 40.7134306)"
"68fc9e27-ce3e-40aa-84c9-056ace93ab3b","US","10006","BROADWAY","61","","","2024-09-30T09:39:51Z","0","POINT (-74.012511 40.7069655)"
"69307110-a86a-41d1-afd2-20ff4220cf6e","US","10012","CROSBY ST","97","","","2024-10-11T16:52:08Z","2","POINT (-73.9971665 40.7235065)"
"699804ce-42e7-460f-bd00-8a62d77cd5fa","US","10013","THOMAS ST","86","","","2024-10-22T23:05:25Z","0","POINT (-74.0084892 40.7172927)"
"69eba712-595c-41a7-82a7-a6fb68ec7e87","US","10005","WALL ST","23","","","2024-11-02T06:18:42Z","0","POINT (-74.0101677 40.7066428)"
"6a230aa3-ce12-4fa9-8bae-57e03509a3e9","US","10013","RENWICK ST","47","","","2024-11-13T13:31:59Z","0","POINT (-74.0084803 40.7257477)"
"6a5c915f-926a-4f5a-bcf3-365fca7507ac","US","10007","W BROADWAY","21","","","2024-11-24T20:44:16Z","3","POINT (-74.0107419 40.7133827)"
"6a8d3b4f-7f99-430d-a5d1-12f81a86b5bf","US","10013","GREENWICH ST","510","","","2024-12-05T03:57:33Z","0","POINT (-74.0092704 40.7257797)"
"6aae24ce-6fd3-41ef-a0d1-c7685f3a83b9","US","10013","BOWERY","138","A","","2024-12-16T10:10:50Z","0","POINT (-73.9947092 40.7191868)"
"6ae95a37-1edc-444d-b5f9-2f0348156b42","US","10038","MAIDEN LN","25","","","2024-12-27T17:23:07Z","0","POINT (-74.0088829 40.7091818)"
"6b47537b-8dd7-4b61-8b7d-499efc4543d5","US","10002","LUDLOW ST","47","","","2024-01-08T00:36:24Z","4","POINT (-73.9903397 40.7164383)"
"6b72b7f3-7513-402f-bfcc-6c6c5704fe1d","US","10002","ELDRIDGE ST","60","","","2024-01-19T07:49:41Z","0","POINT (-73.9927901 40.7163429)"
"6ba917fd-8825-439e-9d79-a03130121585","US","10012","SPRING ST","89","","","2024-01-30T14:02:58Z","0","POINT (-73.9990871 40.7232685)"
"6be33466-6afa-47c8-b53f-a966e37f4a3b","US","10013","BROADWAY","401","","","2024-02-10T21:15:15Z","0","POINT (-74.0025749 40.7188178)"
"6c11cd40-435f-45e0-8bc3-7d98691d8ec8","US","10013","GRAND ST","151","","","2024-02-21T04:28:32Z","5","POINT (-73.9992978 40.7200505)"
"6c4b27b7-4c1e-429d-9ed4-790c0870fdf7","US","10013","AVE OF THE AMERICAS","15","","","2024-03-03T11:41:49Z","0","POINT (-74.0053814 40.7196335)"
"6c826b56-3fbf-4fe8-9c1d-e7306432cf66","US","10038","FULTON ST","55","","","2024-03-14T18:54:06Z","0","POINT (-74.0048264 40.7088199)"
"6ca9aa1a-2972-4456-a92b-d5ae98225c6b","US","10038","CHATHAM SQ","8","","","2024-03-25T01:07:23Z","0","POINT (-73.9981135 40.7139073)"
"6cd896b9-9044-4fb8-9b31-3bb5b5ef97d7","US","10002","HENRY ST","50","","","2024-04-05T08:20:40Z","6","POINT (-73.9954674 40.7128494)"
"6cf2f41e-56dc-4d29-ae8d-68538e02adb3","US","10013","SPRING ST","305","","","2024-04-16T15:33:57Z","0","POINT (-74.008379 40.7260232)"
"6d3961e7-18ba-4ec7-b651-773f360d6634","US","10012","MAC DOUGAL ST","77","","","2024-04-27T22:46:14Z","0","POINT (-74.0017338 40.7287314)"
"6d65cea4-26fc-49a3-acf1-70b617429ea0","US","10012","MAC DOUGAL ST","98","","","2024-05-08T05:59:31Z","0","POINT (-74.0012838 40.7289213)"
"6dc7c23a-61b5-4fb7-8b66-dea1b261b379","US","10014","W HOUSTON ST","225","","","2024-05-19T12:12:48Z","7","POINT (-74.0048206 40.7284539)"
"6e08379c-c16a-4b24-96d9-0610277b74da","US","10013","CANAL ST","205","B","","2024-05-30T19:25:05Z","0","POINT (-73.9986813 40.7173118)"
"6e372c23-0694-403b-83a0-257ff1261b06","US","10012","W BROADWAY","459","","","2024-06-10T02:38:22Z","0","POINT (-74.0003614 40.7261996)"
"6e71b072-966b-4159-8190-627e57d50759","US","10013","MOTT ST","118","","","2024-06-21T09:51:39Z","0","POINT (-73.9968984 40.7180545)"
"6e81b98f-391f-474c-83d9-a066ba79ccbf","US","10002","ALLEN ST","40","","","2024-07-02T16:04:56Z","8","POINT (-73.9916058 40.7162689)"
"6ed828bd-f545-45a5-ab6c-ac23e60160b0","US","10038","MAIDEN LN","24","","","2024-07-13T23:17:13Z","0","POINT (-74.0090436 40.7090855)"
"6f24e358-451a-44d8-9e3e-b2039fa93a0f","US","10013","MULBERRY ST","119","","","2024-07-24T06:30:30Z","0","POINT (-73.998279 40.7177955)"
"6f5e37e8-ae70-4ef0-ab07-096a4cff88ad","US","10002","MADISON ST","96","","","2024-08-04T13:43:47Z","0","POINT (-73.9957121 40.7121139)"
"6f93eaaf-c99f-4937-8029-efa0abc37edc","US","10004","WATER ST","1","","","2024-08-15T20:56:04Z","9","POINT (-74.0123633 40.7023324)"
"6fc9615d-9c1c-4d8b-8630-d80b483b8459","US","10002","MONROE ST","5","","","2024-08-26T03:09:21Z","0","POINT (-73.9962791 40.7115187)"
"700ee5cd-2a94-4fcf-95ec-93d33b7ed158","US","10013","MERCER ST","56","","","2024-09-06T10:22:38Z","0","POINT (-74.0007468 40.7219488)"
"704bb618-122e-41d6-bb46-b8c9cca7ecc1","US","10003","E 6 ST","214","","","2024-09-17T17:35:55Z","0","POINT (-73.9900892 40.7279551)"
"706a994f-73fd-492d-b09d-5596f62e4c03","US","10002","ALLEN ST","3","","","2024-09-28T00:48:12Z","10","POINT (-73.9930012 40.7146529)"
"70ae660b-1f3a-4304-95ce-750808f95401","US","10013","LAIGHT ST","73","","","2024-10-09T07:01:29Z","0","POINT (-74.0103383 40.7220908)"
"7142476c-891e-4988-b5a4-85b5b5d339a0","US","10013","LAFAYETTE ST","176","","","2024-10-20T14:14:46Z","0","POINT (-73.9988508 40.720514)"
"716e9cd5-294c-49b9-af65-4a259d9ef5db","US","10014","CHARLTON ST","110","A","","2024-10-31T21:27:03Z","0","POINT (-74.0084291 40.727339)"
"71aed31c-f46b-4ba0-8fb8-d1ddb9ba73b3","US","10002","FORSYTH ST","70","","","2024-11-11T04:40:20Z","11","POINT (-73.9933862 40.7170469)"
"71fa5c3d-6de4-457f-8937-22674c3a546e","US","10013","MULBERRY ST","144","","","2024-11-22T11:53:37Z","0","POINT (-73.9974211 40.718829)"
"72253dc3-0da0-44ee-a735-fea821b9d1b0","US","10002","RIVINGTON ST","17","","","2024-12-03T18:06:54Z","0","POINT (-73.9924701 40.7212404)"
"725ad57e-5ed8-417e-94f9-b6971a2753b9","US","10014","CARMINE ST","61","","","2024-12-14T01:19:11Z","0","POINT (-74.0044253 40.7298389)"
"72e65e8b-f880-411d-9cf4-e4edf982aa33","US","10004","BEAVER ST","44","","","2024-12-25T08:32:28Z","12","POINT (-74.0108573 40.704999)"
"7311bba2-5313-4b39-8543-334da31e595c","US","10013","MULBERRY ST","66","","","2024-01-06T15:45:45Z","0","POINT (-73.9992883 40.7157767)"
"73393ecc-f2b6-46b5-9962-2bc985d863c7","US","10014","CLARKSON ST","1","","","2024-01-17T22:58:02Z","0","POINT (-74.005555 40.7294848)"
"735c23ec-ac3a-46a5-bac1-9c6b9e86d039","US","10012","MOTT ST","260","","","2024-01-28T05:11:19Z","0","POINT (-73.9945237 40.7236632)"
"73bd8b99-1aaa-43ef-b1fa-a0b47c52ab65","US","10012","BROADWAY","568","","","2024-02-08T12:24:36Z","0","POINT (-73.9974999 40.7243805)"
"74238d82-6dd1-4674-9545-edebcc776fc1","US","10012","SPRING ST","29","","","2024-02-19T19:37:53Z","0","POINT (-73.9955512 40.7217554)"
"746734d7-a2f2-4da8-b836-770decb312fb","US","11201","COLUMBIA HTS","30","","","2024-03-01T02:50:10Z","0","POINT (-73.9947613 40.7018677)"
"74947965-4832-4f0a-9bc4-86644940eb0c","US","10013","CANAL ST","528","","","2024-03-12T09:03:27Z","0","POINT (-74.0103098 40.7249657)"
"74c97ed6-917c-4d2d-9cbe-2a560527dd27","US","10013","DUANE ST","181","","","2024-03-23T16:16:44Z","1","POINT (-74.0101421 40.7175072)"
"7529f5c1-f87c-45c5-8c96-76c084b57ab0","US","10002","MARKET ST","24","","","2024-04-03T23:29:01Z","0","POINT (-73.9943195 40.7129272)"
"75522403-4a14-4baa-b48b-13fa7e7600e3","US","10012","W HOUSTON ST","75","","","2024-04-14T06:42:18Z","0","POINT (-73.9996622 40.726594)"
"75844107-fd24-4a2e-9b38-945cd9892495","US","10012","MAC DOUGAL ST","109","","","2024-04-25T13:55:35Z","0","POINT (-74.0007188 40.7298865)"
"75c2a95f-3ee9-4e12-845d-03a2518017a1","US","10014","W HOUSTON ST","230","","","2024-05-06T20:08:52Z","2","POINT (-74.005058 40.7286899)"
"76005e78-5da5-48a7-ac4e-48ebcabea6ab","US","10038","E BROADWAY","1","","","2024-05-17T03:21:09Z","0","POINT (-73.9978922 40.7133044)"
"763c5840-62b5-4bd9-92e2-77d7bcfbed3b","US","10038","WILLIAM ST","135","","","2024-05-28T10:34:26Z","0","POINT (-74.006659 40.7094568)"
"7692931b-d0ae-4d3b-aa16-583389527f8c","US","10002","GRAND ST","322","","","2024-06-08T17:47:43Z","0","POINT (-73.9905382 40.7172663)"
"76d5a516-1aa2-44bd-86af-dc0d7af33631","US","10002","GRAND ST","249","","","2024-06-19T00:00:00Z","3","POINT (-73.9941122 40.718133)"
"77036f38-d91d-415b-ab8a-bc2d60a5b3c3","US","10013","CANAL ST","251","B","","2024-06-30T07:13:17Z","0","POINT (-74.0005394 40.7186498)"
"772f5ae2-391d-48f1-8183-c96152bbe025","US","10014","VARICK ST","200","D","","2024-07-11T14:26:34Z","0","POINT (-74.0051879 40.7280561)"
"777ea38b-26be-45dc-b83d-47eecd7a265c","US","10013","FRANKLIN ST","140","","","2024-07-22T21:39:51Z","0","POINT (-74.0071739 40.719262)"
"77c69a0e-c05b-403d-b43f-3b3e09d23b05","US","10038","FRONT ST","186","","","2024-08-02T04:52:08Z","4","POINT (-74.0041907 40.7067625)"
"77ffdf96-b954-43f0-8b1c-874c1ea7f12b","US","10038","ST JAMES PL","60","","","2024-08-13T11:05:25Z","0","POINT (-73.9987566 40.7129584)"
"78406036-d032-4959-a43c-e8371a924b61","US","10013","BROOME ST","469","","","2024-08-24T18:18:42Z","0","POINT (-74.0015844 40.7225195)"
"788e478e-b431-441f-b3a5-542e70ea8e95","US","10003","E 4 ST","36","","","2024-09-04T01:31:59Z","0","POINT (-73.992198 40.7272958)"
"78b2f060-54ca-4c41-b689-61434277861d","US","10013","SPRING ST","292","","","2024-09-15T08:44:16Z","5","POINT (-74.007809 40.7257692)"
"79368923-6616-4961-9c46-47ef151ff44c","US","10038","FRONT ST","192","","","2024-09-26T15:57:33Z","0","POINT (-74.0039903 40.7068864)"
"79821ae0-31c2-4e59-b1e5-596678a3a1af","US","10013","DOYERS ST","19","","","2024-10-07T22:10:50Z","0","POINT (-73.9981539 40.7146815)"
"79c3da19-a20f-4f8b-9ba1-630005dcb351","US","10002","HESTER ST","137","A","","2024-10-18T05:23:07Z","0","POINT (-73.9946127 40.7171215)"
"79fd9140-0c02-430f-b4f1-af7741e2e94c","US","10013","WALKER ST","110","","","2024-10-29T12:36:24Z","6","POINT (-74.0000363 40.7176319)"
"7a257185-20e1-4696-be43-bda34b964aa7","US","10012","LAFAYETTE ST","235","","","2024-11-09T19:49:41Z","0","POINT (-73.9968621 40.7225394)"
"7a78c43c-fe5e-4f98-b9c8-8b001ad94616","US","10012","CROSBY ST","109","","","2024-11-20T02:02:58Z","0","POINT (-73.9966072 40.7241437)"
"7ab16782-f796-4955-8a48-d2c3c410733d","US","10013","MULBERRY ST","127","","","2024-12-01T09:15:15Z","0","POINT (-73.9981049 40.7180777)"
"7af116ff-a81c-4fc1-a134-7e9e2b769304","US","10003","E 2 ST","26","","","2024-12-12T16:28:32Z","7","POINT (-73.9908703 40.725264)"
"7b329d05-64f3-4c84-80d3-63fda9b6c6cf","US","10013","ERICSSON PL","22","","","2024-12-23T23:41:49Z","0","POINT (-74.0073605 40.7204025)"
"7b6ba914-ed8c-41a0-b23e-2488a3754bba","US","10013","GREENWICH ST","353","","","2024-01-04T06:54:06Z","0","POINT (-74.0102283 40.7186694)"
"7bb95e46-a536-4861-92b0-962216bc71aa","US","10013","DUANE ST","165","","","2024-01-15T13:07:23Z","0","POINT (-74.0093887 40.7174158)"
"7bf3c5ce-9e18-45ee-b417-a1b64aaa7f2a","US","10014","KING ST","23","","","2024-01-26T20:20:40Z","8","POINT (-74.0037022 40.7278247)"
"7c2e19ca-b46a-4886-b739-bce3cb6cb6f8","US","10013","HESTER ST","179","A","","2024-02-06T03:33:57Z","0","POINT (-73.9973141 40.718029)"
"7c652b43-dce8-4994-8a45-24f640f626cc","US","10003","E 1 ST","34","","","2024-02-17T10:46:14Z","0","POINT (-73.9902287 40.7241439)"
"7cc45739-7243-439a-ac98-479c426bcce4","US","10014","W HOUSTON ST","174","","","2024-02-28T17:59:31Z","0","POINT (-74.0030024 40.7286878)"
"7d089e4f-85bb-4e48-a61f-671c146c4949","US","10013","CANAL ST","250","","","2024-03-10T00:12:48Z","9","POINT (-74.0005029 40.7182064)"
"7d53d1b5-7b78-44a2-ad94-2d41a09a586d","US","10013","HUDSON ST","16","","","2024-03-21T07:25:05Z","0","POINT (-74.009001 40.7164822)"
"7d8e2a14-e7e7-481d-a213-fe563dfb57bc","US","10013","DESBROSSES ST","22","","","2024-04-01T14:38:22Z","0","POINT (-74.0093514 40.7235286)"
"7ddafed3-e568-41ed-b221-7c469275ea5f","US","10013","HESTER ST","183","","","2024-04-12T21:51:39Z","0","POINT (-73.9974537 40.7180816)"
"7e2361bf-0566-40b0-a6e5-b0eaa07db0b3","US","10013","CANAL ST","302","","","2024-04-23T04:04:56Z","10","POINT (-74.0025284 40.7196611)"
"7e6166ce-0fe5-4dbb-9993-f3e19adef2c8","US","10013","BROADWAY","420","","","2024-05-04T11:17:13Z","0","POINT (-74.0016054 40.71951)"
"7ea1641f-c403-42d1-858a-fa547859c444","US","10012","SULLIVAN ST","150","","","2024-05-15T18:30:30Z","0","POINT (-74.0018148 40.7273002)"
"7edda56e-ac5d-4545-a557-9dd058113137","US","10005","WALL ST","1","","","2024-05-26T01:43:47Z","0","POINT (-74.01191 40.7072846)"
"7f157e07-81d7-4b2d-af59-3ff653ef9d98","US","10003","E 2 ST","30","","","2024-06-06T08:56:04Z","11","POINT (-73.9906687 40.7251805)"
"7f4ef319-7f11-4198-bec4-b9a1c7fbc093","US","10002","ALLEN ST","56","","","2024-06-17T15:09:21Z","0","POINT (-73.9913299 40.7168109)"
